0.041718,0.02709,0.02393,0.016657,0.0013837,0.0089341,0.047265,0.0047523,0.0058855,0.0096636,0,-0.0095238,0.0096618,-0.0045977,0.011547,0,0.0012232,-0.0029059,-0.00019013,-0.03879,0.0009557,0.011743,-0.043762,-0.020185,-0.013571,-0.0041756,-0.0068177,-0.0062035,-0.003744,-0.028355,-0.025522,-0.054795,-0.0068493,0,0.0056795,-0.0015267,-0.0010643,0.013684,-0.0061896,0.0019222,0.01134,-0.071816,-0.024223,-0.019061,-0.012886,-0.023431,0.00017727,-0.00373,-0.0018868,-0.024887,0.011547,-0.013514,-0.022573,-0.035603,-0.0018287,0.0025221,0.0065962
0.043025,0.01119,0.0043081,0.028725,0.01807,0.015819,0.021319,0.019248,-0.0010638,-0.0017724,0.0019455,0,0,0,0.025114,-0.0032271,0.0019853,-0.00408,0.0010459,0.041718,0.02709,0.02393,0.016657,0.0013837,0.0089341,0.047265,0.0047523,0.0058855,0.0096636,0,-0.0095238,0.0096618,-0.0045977,0.011547,0,0.0012232,-0.0029059,-0.00019013,-0.03879,0.0009557,0.011743,-0.043762,-0.020185,-0.013571,-0.0041756,-0.0068177,-0.0062035,-0.003744,-0.028355,-0.025522,-0.054795,-0.0068493,0,0.0056795,-0.0015267,-0.0010643,0.013684
-0.031726,-0.013063,-0.0052808,0.00088023,0.017749,-0.013439,-0.0049484,0.019819,0,0.0023082,0.0019417,0.0096154,0.0047847,0.039261,-0.0022272,0.03966,0.0021338,0.0068279,0.0076938,0.043025,0.01119,0.0043081,0.028725,0.01807,0.015819,0.021319,0.019248,-0.0010638,-0.0017724,0.0019455,0,0,0,0.025114,-0.0032271,0.0019853,-0.00408,0.0010459,0.041718,0.02709,0.02393,0.016657,0.0013837,0.0089341,0.047265,0.0047523,0.0058855,0.0096636,0,-0.0095238,0.0096618,-0.0045977,0.011547,0,0.0012232,-0.0029059,-0.00019013
-0.01815,-0.0043863,0.0034766,-0.0093241,-0.0092038,0.0021323,0.0031286,-0.01896,0.0019524,0,-0.001938,0,0.002381,0,0,0.023745,0.00045627,-0.0039721,-0.0031106,-0.031726,-0.013063,-0.0052808,0.00088023,0.017749,-0.013439,-0.0049484,0.019819,0,0.0023082,0.0019417,0.0096154,0.0047847,0.039261,-0.0022272,0.03966,0.0021338,0.0068279,0.0076938,0.043025,0.01119,0.0043081,0.028725,0.01807,0.015819,0.021319,0.019248,-0.0010638,-0.0017724,0.0019455,0,0,0,0.025114,-0.0032271,0.0019853,-0.00408,0.0010459
0.027841,0.01217,0.0027123,-0.0051062,0.0083454,-0.000199,0.0062449,-0.0028345,-0.00017715,0,-0.01165,0.0047619,0.0047506,-0.021111,-0.017857,0.012548,0.01657,-0.0010699,0.0031203,-0.01815,-0.0043863,0.0034766,-0.0093241,-0.0092038,0.0021323,0.0031286,-0.01896,0.0019524,0,-0.001938,0,0.002381,0,0,0.023745,0.00045627,-0.0039721,-0.0031106,-0.031726,-0.013063,-0.0052808,0.00088023,0.017749,-0.013439,-0.0049484,0.019819,0,0.0023082,0.0019417,0.0096154,0.0047847,0.039261,-0.0022272,0.03966,0.0021338,0.0068279,0.0076938
0.027054,0.010671,0.012134,-0.0058674,0.0065448,0.019398,0.031231,0.011564,0.00691,0.0037201,0.0019646,0.011848,0.014184,-0.0079455,-0.0022727,0.051821,-0.00329,-0.013827,-0.002168,0.027841,0.01217,0.0027123,-0.0051062,0.0083454,-0.000199,0.0062449,-0.0028345,-0.00017715,0,-0.01165,0.0047619,0.0047506,-0.021111,-0.017857,0.012548,0.01657,-0.0010699,0.0031203,-0.01815,-0.0043863,0.0034766,-0.0093241,-0.0092038,0.0021323,0.0031286,-0.01896,0.0019524,0,-0.001938,0,0.002381,0,0,0.023745,0.00045627,-0.0039721,-0.0031106
0.016372,-0.0068321,-0.01384,0.01589,0.012662,-0.023069,-0.014094,0.0062588,0.009502,0.0088246,0.0058824,0.016393,0.011655,-0.0045767,-0.0068337,0.03463,-0.0037509,-0.00069115,-0.0034952,0.027054,0.010671,0.012134,-0.0058674,0.0065448,0.019398,0.031231,0.011564,0.00691,0.0037201,0.0019646,0.011848,0.014184,-0.0079455,-0.0022727,0.051821,-0.00329,-0.013827,-0.002168,0.027841,0.01217,0.0027123,-0.0051062,0.0083454,-0.000199,0.0062449,-0.0028345,-0.00017715,0,-0.01165,0.0047619,0.0047506,-0.021111,-0.017857,0.012548,0.01657,-0.0010699,0.0031203
0.0049579,0.00052229,-0.0061726,-0.032545,-0.015566,-0.0091013,0.0026753,-0.014534,0.0066237,0.0064731,-0.005848,0.013825,0.023041,-0.0045977,0.011468,0.0044859,-0.00090361,-0.00059283,-0.00094796,0.016372,-0.0068321,-0.01384,0.01589,0.012662,-0.023069,-0.014094,0.0062588,0.009502,0.0088246,0.0058824,0.016393,0.011655,-0.0045767,-0.0068337,0.03463,-0.0037509,-0.00069115,-0.0034952,0.027054,0.010671,0.012134,-0.0058674,0.0065448,0.019398,0.031231,0.011564,0.00691,0.0037201,0.0019646,0.011848,0.014184,-0.0079455,-0.0022727,0.051821,-0.00329,-0.013827,-0.002168
0.0092068,-0.0070953,-0.012017,-0.0039299,0.0058346,-0.015003,0.0030489,0.010208,-0.0013853,0,0.0058824,0.0090909,0,0.020785,0.0090703,0.019237,0.0048236,0.0017795,0.00056931,0.0049579,0.00052229,-0.0061726,-0.032545,-0.015566,-0.0091013,0.0026753,-0.014534,0.0066237,0.0064731,-0.005848,0.013825,0.023041,-0.0045977,0.011468,0.0044859,-0.00090361,-0.00059283,-0.00094796,0.016372,-0.0068321,-0.01384,0.01589,0.012662,-0.023069,-0.014094,0.0062588,0.009502,0.0088246,0.0058824,0.016393,0.011655,-0.0045767,-0.0068337,0.03463,-0.0037509,-0.00069115,-0.0034952
0.010954,-0.0029123,-0.0087726,-0.0070258,-0.006835,-0.00037803,-0.016859,-0.010742,-0.0022542,0.00034764,0.0097466,-0.011261,-0.0045045,0.0181,0.020225,0.0013482,-0.0067507,-0.0032567,-0.0046468,0.0092068,-0.0070953,-0.012017,-0.0039299,0.0058346,-0.015003,0.0030489,0.010208,-0.0013853,0,0.0058824,0.0090909,0,0.020785,0.0090703,0.019237,0.0048236,0.0017795,0.00056931,0.0049579,0.00052229,-0.0061726,-0.032545,-0.015566,-0.0091013,0.0026753,-0.014534,0.0066237,0.0064731,-0.005848,0.013825,0.023041,-0.0045977,0.011468,0.0044859,-0.00090361,-0.00059283,-0.00094796
-0.032894,-0.027634,-0.021646,0.0039144,0.0094618,0.0052787,-0.008689,-0.0021911,-0.00086896,-0.0019114,0.0057915,0.025057,0.029412,0.022222,0.024229,-0.015483,-0.01163,-0.0080198,0.0053354,0.010954,-0.0029123,-0.0087726,-0.0070258,-0.006835,-0.00037803,-0.016859,-0.010742,-0.0022542,0.00034764,0.0097466,-0.011261,-0.0045045,0.0181,0.020225,0.0013482,-0.0067507,-0.0032567,-0.0046468,0.0092068,-0.0070953,-0.012017,-0.0039299,0.0058346,-0.015003,0.0030489,0.010208,-0.0013853,0,0.0058824,0.0090909,0,0.020785,0.0090703,0.019237,0.0048236,0.0017795,0.00056931
0.017414,0.0060648,0.0019731,-0.0042532,-0.0084579,-0.016568,-0.01765,-0.0058128,0.0043486,0.0027855,0.0057582,0.022222,0.013187,0.030435,0.023656,0.035214,-0.00030562,0.0021958,0.0033169,-0.032894,-0.027634,-0.021646,0.0039144,0.0094618,0.0052787,-0.008689,-0.0021911,-0.00086896,-0.0019114,0.0057915,0.025057,0.029412,0.022222,0.024229,-0.015483,-0.01163,-0.0080198,0.0053354,0.010954,-0.0029123,-0.0087726,-0.0070258,-0.006835,-0.00037803,-0.016859,-0.010742,-0.0022542,0.00034764,0.0097466,-0.011261,-0.0045045,0.0181,0.020225,0.0013482,-0.0067507,-0.0032567,-0.0046468
-0.023396,-0.0042127,0.00028105,0.021498,0.011413,0.016178,0.023456,0,-0.013162,-0.0072917,-0.0076336,-0.019565,-0.010846,-0.0042194,-0.0021008,-0.086526,-0.0056558,-0.0029878,-0.00018891,0.017414,0.0060648,0.0019731,-0.0042532,-0.0084579,-0.016568,-0.01765,-0.0058128,0.0043486,0.0027855,0.0057582,0.022222,0.013187,0.030435,0.023656,0.035214,-0.00030562,0.0021958,0.0033169,-0.032894,-0.027634,-0.021646,0.0039144,0.0094618,0.0052787,-0.008689,-0.0021911,-0.00086896,-0.0019114,0.0057915,0.025057,0.029412,0.022222,0.024229,-0.015483,-0.01163,-0.0080198,0.0053354
-0.0074572,-0.0039385,-0.00044956,0.031767,0.0051556,0.010258,0.022493,0.0015592,0.005616,-0.0012242,0.019231,0.019956,0.013158,0.0063559,0.0021053,-0.015907,0.0069178,-0.012087,-0.0088805,-0.023396,-0.0042127,0.00028105,0.021498,0.011413,0.016178,0.023456,0,-0.013162,-0.0072917,-0.0076336,-0.019565,-0.010846,-0.0042194,-0.0021008,-0.086526,-0.0056558,-0.0029878,-0.00018891,0.017414,0.0060648,0.0019731,-0.0042532,-0.0084579,-0.016568,-0.01765,-0.0058128,0.0043486,0.0027855,0.0057582,0.022222,0.013187,0.030435,0.023656,0.035214,-0.00030562,0.0021958,0.0033169
-0.037749,-0.027457,-0.02622,0.016845,0.011716,-0.010154,-0.0083538,0.0028216,-0.0012216,0.0042024,0.013208,0.076087,0.069264,0.027368,0.021008,0.0018369,-0.043511,-0.012639,0.021352,-0.0074572,-0.0039385,-0.00044956,0.031767,0.0051556,0.010258,0.022493,0.0015592,0.005616,-0.0012242,0.019231,0.019956,0.013158,0.0063559,0.0021053,-0.015907,0.0069178,-0.012087,-0.0088805,-0.023396,-0.0042127,0.00028105,0.021498,0.011413,0.016178,0.023456,0,-0.013162,-0.0072917,-0.0076336,-0.019565,-0.010846,-0.0042194,-0.0021008,-0.086526,-0.0056558,-0.0029878,-0.00018891
0.013707,0.025218,0.018778,-0.040381,0.0053986,-0.016798,-0.032689,0.0012613,-0.010833,-0.012031,-0.020484,0,0.0020243,-0.012295,-0.0041152,0.013935,0.018675,-0.00081925,0.0016799,-0.037749,-0.027457,-0.02622,0.016845,0.011716,-0.010154,-0.0083538,0.0028216,-0.0012216,0.0042024,0.013208,0.076087,0.069264,0.027368,0.021008,0.0018369,-0.043511,-0.012639,0.021352,-0.0074572,-0.0039385,-0.00044956,0.031767,0.0051556,0.010258,0.022493,0.0015592,0.005616,-0.0012242,0.019231,0.019956,0.013158,0.0063559,0.0021053,-0.015907,0.0069178,-0.012087,-0.0088805
0.02833,0.010628,0.0091878,0.0078237,-0.005953,0.0035734,0.031433,-0.0037145,0.0021198,-0.0010589,-0.0038023,-0.0040404,-0.014141,0.0020747,0.0041322,0.022785,-0.010498,-0.0026648,0.0031678,0.013707,0.025218,0.018778,-0.040381,0.0053986,-0.016798,-0.032689,0.0012613,-0.010833,-0.012031,-0.020484,0,0.0020243,-0.012295,-0.0041152,0.013935,0.018675,-0.00081925,0.0016799,-0.037749,-0.027457,-0.02622,0.016845,0.011716,-0.010154,-0.0083538,0.0028216,-0.0012216,0.0042024,0.013208,0.076087,0.069264,0.027368,0.021008,0.0018369,-0.043511,-0.012639,0.021352
0.0054245,-0.00011353,-0.0034281,0.0086854,0.0080074,0.0018916,0.017231,0.01031,-0.001939,0.0091873,0.0076336,0.0040568,0.018443,0.026915,0.022634,-0.026874,0.0071259,0.0038023,0.00678,0.02833,0.010628,0.0091878,0.0078237,-0.005953,0.0035734,0.031433,-0.0037145,0.0021198,-0.0010589,-0.0038023,-0.0040404,-0.014141,0.0020747,0.0041322,0.022785,-0.010498,-0.0026648,0.0031678,0.013707,0.025218,0.018778,-0.040381,0.0053986,-0.016798,-0.032689,0.0012613,-0.010833,-0.012031,-0.020484,0,0.0020243,-0.012295,-0.0041152,0.013935,0.018675,-0.00081925,0.0016799
0.033633,0.011248,0.00093064,0.011292,0.010599,0.0034112,0.02542,0.0060328,0.0075945,-0.0019258,-0.015152,0.014141,0.01006,0.012097,0.028169,0.02689,0.0042453,0.012183,-0.004428,0.0054245,-0.00011353,-0.0034281,0.0086854,0.0080074,0.0018916,0.017231,0.01031,-0.001939,0.0091873,0.0076336,0.0040568,0.018443,0.026915,0.022634,-0.026874,0.0071259,0.0038023,0.00678,0.02833,0.010628,0.0091878,0.0078237,-0.005953,0.0035734,0.031433,-0.0037145,0.0021198,-0.0010589,-0.0038023,-0.0040404,-0.014141,0.0020747,0.0041322,0.022785,-0.010498,-0.0026648,0.0031678
0.0078747,-0.00042106,-0.0045072,0.069182,-0.0011771,-0.022026,0.012285,-0.0063794,0.0078878,0.03017,0.0057692,0.017928,0.01992,0.025896,0.0058708,0.014508,-0.011273,-0.012845,-0.0035211,0.033633,0.011248,0.00093064,0.011292,0.010599,0.0034112,0.02542,0.0060328,0.0075945,-0.0019258,-0.015152,0.014141,0.01006,0.012097,0.028169,0.02689,0.0042453,0.012183,-0.004428,0.0054245,-0.00011353,-0.0034281,0.0086854,0.0080074,0.0018916,0.017231,0.01031,-0.001939,0.0091873,0.0076336,0.0040568,0.018443,0.026915,0.022634,-0.026874,0.0071259,0.0038023,0.00678
0.018291,-9.1268e-05,-0.005292,0,0.0092242,-0.010736,-0.019919,0.0049116,0.10122,0.064873,0.042065,0.019569,0.019531,0.031068,0.050584,-0.0094175,0.0038005,0.0023566,0.011252,0.0078747,-0.00042106,-0.0045072,0.069182,-0.0011771,-0.022026,0.012285,-0.0063794,0.0078878,0.03017,0.0057692,0.017928,0.01992,0.025896,0.0058708,0.014508,-0.011273,-0.012845,-0.0035211,0.033633,0.011248,0.00093064,0.011292,0.010599,0.0034112,0.02542,0.0060328,0.0075945,-0.0019258,-0.015152,0.014141,0.01006,0.012097,0.028169,0.02689,0.0042453,0.012183,-0.004428
0.024465,0.012273,0.0047516,-0.049441,-0.003838,0.027327,0.034752,-0.0020445,-0.042483,-0.052606,-0.033028,-0.015355,-0.01341,0.065913,0.05,-0.012324,0.0022086,0.0080752,0.0077241,0.018291,-9.1268e-05,-0.005292,0,0.0092242,-0.010736,-0.019919,0.0049116,0.10122,0.064873,0.042065,0.019569,0.019531,0.031068,0.050584,-0.0094175,0.0038005,0.0023566,0.011252,0.0078747,-0.00042106,-0.0045072,0.069182,-0.0011771,-0.022026,0.012285,-0.0063794,0.0078878,0.03017,0.0057692,0.017928,0.01992,0.025896,0.0058708,0.014508,-0.011273,-0.012845,-0.0035211
-0.014514,-0.020815,-0.023585,0.0364,0.0069903,0.004709,0.010494,0.003201,0.0094013,0.041688,0.017078,0.054581,0.064078,0.014134,0.022928,0.023529,-0.0012592,0.0052728,-0.00438,0.024465,0.012273,0.0047516,-0.049441,-0.003838,0.027327,0.034752,-0.0020445,-0.042483,-0.052606,-0.033028,-0.015355,-0.01341,0.065913,0.05,-0.012324,0.0022086,0.0080752,0.0077241,0.018291,-9.1268e-05,-0.005292,0,0.0092242,-0.010736,-0.019919,0.0049116,0.10122,0.064873,0.042065,0.019569,0.019531,0.031068,0.050584,-0.0094175,0.0038005,0.0023566,0.011252
0.02805,0.0036268,-0.0051901,0.0015286,-0.014882,-0.005637,0.010507,0.012285,0.017157,0.0012962,0,-0.0018484,-0.014599,0.0017422,-0.015517,0.027168,-0.0039401,-0.0049425,-0.0033911,-0.014514,-0.020815,-0.023585,0.0364,0.0069903,0.004709,0.010494,0.003201,0.0094013,0.041688,0.017078,0.054581,0.064078,0.014134,0.022928,0.023529,-0.0012592,0.0052728,-0.00438,0.024465,0.012273,0.0047516,-0.049441,-0.003838,0.027327,0.034752,-0.0020445,-0.042483,-0.052606,-0.033028,-0.015355,-0.01341,0.065913,0.05,-0.012324,0.0022086,0.0080752,0.0077241
-0.020104,-0.020969,-0.020521,0.031768,-0.0038955,-0.013774,-0.012676,-0.0017021,0.016867,0.0080906,0,0.0092593,0.0018519,0.022609,0.029772,0.0006782,-0.0060127,-0.0018246,0.0022991,0.02805,0.0036268,-0.0051901,0.0015286,-0.014882,-0.005637,0.010507,0.012285,0.017157,0.0012962,0,-0.0018484,-0.014599,0.0017422,-0.015517,0.027168,-0.0039401,-0.0049425,-0.0033911,-0.014514,-0.020815,-0.023585,0.0364,0.0069903,0.004709,0.010494,0.003201,0.0094013,0.041688,0.017078,0.054581,0.064078,0.014134,0.022928,0.023529,-0.0012592,0.0052728,-0.00438
0.0052554,0.002033,0.009077,-0.011009,-0.0039107,-0.020135,0.0043684,-0.010041,-0.024487,-0.010112,-0.022388,-0.0036697,-0.0036969,0.020408,0.032313,0.026771,-0.00047755,-0.0064994,-0.0031196,-0.020104,-0.020969,-0.020521,0.031768,-0.0038955,-0.013774,-0.012676,-0.0017021,0.016867,0.0080906,0,0.0092593,0.0018519,0.022609,0.029772,0.0006782,-0.0060127,-0.0018246,0.0022991,0.02805,0.0036268,-0.0051901,0.0015286,-0.014882,-0.005637,0.010507,0.012285,0.017157,0.0012962,0,-0.0018484,-0.014599,0.0017422,-0.015517,0.027168,-0.0039401,-0.0049425,-0.0033911
0.00050243,0.0087126,0.018845,-0.029135,-0.0096454,-0.010447,-0.032528,0.007272,-0.005668,-0.013297,0,-0.014733,0.018553,0.091667,0.07084,-0.0042904,0.0033445,0.0052131,0.00092039,0.0052554,0.002033,0.009077,-0.011009,-0.0039107,-0.020135,0.0043684,-0.010041,-0.024487,-0.010112,-0.022388,-0.0036697,-0.0036969,0.020408,0.032313,0.026771,-0.00047755,-0.0064994,-0.0031196,-0.020104,-0.020969,-0.020521,0.031768,-0.0038955,-0.013774,-0.012676,-0.0017021,0.016867,0.0080906,0,0.0092593,0.0018519,0.022609,0.029772,0.0006782,-0.0060127,-0.0018246,0.0022991
0.0015563,-0.010256,-0.014618,0.021286,0.011945,0.023679,0.012735,-0.0031031,-0.021173,-0.0057518,-0.0019084,0.026168,0.010929,-0.0045802,0.069231,-0.0053033,0.00015873,0.0008135,0.0057931,0.00050243,0.0087126,0.018845,-0.029135,-0.0096454,-0.010447,-0.032528,0.007272,-0.005668,-0.013297,0,-0.014733,0.018553,0.091667,0.07084,-0.0042904,0.0033445,0.0052131,0.00092039,0.0052554,0.002033,0.009077,-0.011009,-0.0039107,-0.020135,0.0043684,-0.010041,-0.024487,-0.010112,-0.022388,-0.0036697,-0.0036969,0.020408,0.032313,0.026771,-0.00047755,-0.0064994,-0.0031196
0.027389,0.00042517,-0.004436,-0.0036472,0.0098076,0.010069,0.012044,-0.0010799,0.012479,0.012397,0.011472,0.043716,0.032432,0.11196,0.057554,-0.021326,0.0030154,0.0021337,0.0081368,0.0015563,-0.010256,-0.014618,0.021286,0.011945,0.023679,0.012735,-0.0031031,-0.021173,-0.0057518,-0.0019084,0.026168,0.010929,-0.0045802,0.069231,-0.0053033,0.00015873,0.0008135,0.0057931,0.00050243,0.0087126,0.018845,-0.029135,-0.0096454,-0.010447,-0.032528,0.007272,-0.005668,-0.013297,0,-0.014733,0.018553,0.091667,0.07084,-0.0042904,0.0033445,0.0052131,0.00092039
-0.030157,-0.030376,-0.02806,-0.0225,-0.00011975,-0.0071345,-0.00089044,-0.0078858,-0.0065735,-0.0088163,-0.011342,-0.062827,-0.10646,-0.013793,-0.088435,0.0047668,-0.0044304,-0.0013181,0.0055319,0.027389,0.00042517,-0.004436,-0.0036472,0.0098076,0.010069,0.012044,-0.0010799,0.012479,0.012397,0.011472,0.043716,0.032432,0.11196,0.057554,-0.021326,0.0030154,0.0021337,0.0081368,0.0015563,-0.010256,-0.014618,0.021286,0.011945,0.023679,0.012735,-0.0031031,-0.021173,-0.0057518,-0.0019084,0.026168,0.010929,-0.0045802,0.069231,-0.0053033,0.00015873,0.0008135,0.0057931
-0.0067139,0.0045168,0.0083487,-0.020723,-0.020135,-0.02438,0.0045103,-0.0060575,0.010422,-0.0042827,0.001912,-0.054004,0.033203,0.072727,0.15522,0.0040664,-0.0055626,0.02132,0.001443,-0.030157,-0.030376,-0.02806,-0.0225,-0.00011975,-0.0071345,-0.00089044,-0.0078858,-0.0065735,-0.0088163,-0.011342,-0.062827,-0.10646,-0.013793,-0.088435,0.0047668,-0.0044304,-0.0013181,0.0055319,0.027389,0.00042517,-0.004436,-0.0036472,0.0098076,0.010069,0.012044,-0.0010799,0.012479,0.012397,0.011472,0.043716,0.032432,0.11196,0.057554,-0.021326,0.0030154,0.0021337,0.0081368
0.038386,0.006301,-0.0076779,0.0074819,0.0066512,0.021514,0.011965,0.0036438,-0.00049116,-0.00082713,0.0038168,0.003937,-0.068053,0.040417,-0.024548,0.0189,-0.0097491,-0.0042744,0.0006304,-0.0067139,0.0045168,0.0083487,-0.020723,-0.020135,-0.02438,0.0045103,-0.0060575,0.010422,-0.0042827,0.001912,-0.054004,0.033203,0.072727,0.15522,0.0040664,-0.0055626,0.02132,0.001443,-0.030157,-0.030376,-0.02806,-0.0225,-0.00011975,-0.0071345,-0.00089044,-0.0078858,-0.0065735,-0.0088163,-0.011342,-0.062827,-0.10646,-0.013793,-0.088435,0.0047668,-0.0044304,-0.0013181,0.0055319
0.014795,-0.0053355,-0.013015,0.041636,0.0026584,-0.0093423,-0.0075906,-0.0017992,-0.017527,-0.010762,-0.0076046,-0.062745,-0.036511,-0.12281,-0.072848,0.0013249,-0.0083925,-0.0085854,-0.00144,0.038386,0.006301,-0.0076779,0.0074819,0.0066512,0.021514,0.011965,0.0036438,-0.00049116,-0.00082713,0.0038168,0.003937,-0.068053,0.040417,-0.024548,0.0189,-0.0097491,-0.0042744,0.0006304,-0.0067139,0.0045168,0.0083487,-0.020723,-0.020135,-0.02438,0.0045103,-0.0060575,0.010422,-0.0042827,0.001912,-0.054004,0.033203,0.072727,0.15522,0.0040664,-0.0055626,0.02132,0.001443
-0.0058796,-0.014829,-0.02284,0.008343,0.012592,0.018286,0.012846,0.0054073,-0.0091697,-0.0159,-0.01341,0,-0.021053,-0.035714,-0.042857,0.0036388,0.0050456,-0.016917,0.00027039,0.014795,-0.0053355,-0.013015,0.041636,0.0026584,-0.0093423,-0.0075906,-0.0017992,-0.017527,-0.010762,-0.0076046,-0.062745,-0.036511,-0.12281,-0.072848,0.0013249,-0.0083925,-0.0085854,-0.00144,0.038386,0.006301,-0.0076779,0.0074819,0.0066512,0.021514,0.011965,0.0036438,-0.00049116,-0.00082713,0.0038168,0.003937,-0.068053,0.040417,-0.024548,0.0189,-0.0097491,-0.0042744,0.0006304
